entry_id	source	part_of_speech	level	official_source	definition_path	exact_definition	selected_candidate	selected_candidate_method	candidate_history	reason
ox5000-3d60b590a346562cd040	upgrade	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/upgrade_1	/us/definition/english/upgrade_1	to make a machine, computer system, etc. more powerful and efficient; to start using a new and better version of a machine, system, etc.	оновити	en_wiktionary_matching_pos_uk_translation	"en_wiktionary_matching_pos_uk_translation=>'оновити';reverse='update';lex=0.615;candDef=0.120;revDef=0.082;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.120) || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>""update (verboard): щоб створити комп' ютер, комп' ютерну систему тощо. Більш потужну і ефективну; щоб розпочати роботу з новою і кращою версією комп' ютера, системи тощо."";reverse='update (verbboard): to create a computer, a computer system, etc. More powerful and efficient; to start working with a new and better version of the computer, system, etc.';lex=0.000;candDef=0.657;revDef=0.671;decision=BLOCKED:Latin-language residue remains || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Оновлення';reverse='Update';lex=0.000;candDef=0.140;revDef=0.085;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase"	BLOCKED: candidate/reverse meaning does not align with exact Oxford definition (0.120); method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to make a machine, computer system, etc. more powerful and efficient; to start using a new and better version of a machine, system, etc.'; candidate='оновити'; reverse='update'; lexical=0.615; candidate_definition_similarity=0.120; reverse_definition_similarity=0.082; semantic=0.120.
ox5000-48d7737ea24a48e9d6b1	utility	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/utility_1	/us/definition/english/utility_1	a service provided for the public, for example an electricity, water or gas supply	інструмент (нуун): служба, яка забезпечує публіку, наприклад, електроенергія, водопостачання або газовий запас.	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'інструмент (нуун): служба, яка забезпечує публіку, наприклад, електроенергія, водопостачання або газовий запас.';reverse='tool (nuun): A service that provides public services such as electricity, water, or gas.';lex=0.157;candDef=0.866;revDef=0.612;decision=BLOCKED:low reverse lexical agreement 0.157 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'інструмент';reverse='tool';lex=0.364;candDef=0.212;revDef=0.233;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.233)	BLOCKED: low reverse lexical agreement 0.157; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a service provided for the public, for example an electricity, water or gas supply'; candidate='інструмент (нуун): служба, яка забезпечує публіку, наприклад, електроенергія, водопостачання або газовий запас.'; reverse='tool (nuun): A service that provides public services such as electricity, water, or gas.'; lexical=0.157; candidate_definition_similarity=0.866; reverse_definition_similarity=0.612; semantic=0.866.
ox5000-70d2e3907f919877957a	utilize	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/utilize	/us/definition/english/utilize	to use something, especially for a practical purpose	використовувати (клацання): використовувати щось, особливо з практичною метою	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'використовувати (клацання): використовувати щось, особливо з практичною метою';reverse='use (click): use something, especially for practical purposes';lex=0.156;candDef=0.843;revDef=0.687;decision=BLOCKED:low reverse lexical agreement 0.156 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'applications';reverse='applications';lex=0.000;candDef=0.417;revDef=0.417;decision=BLOCKED:English/source-language residue or model artifact	BLOCKED: low reverse lexical agreement 0.156; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='to use something, especially for a practical purpose'; candidate='використовувати (клацання): використовувати щось, особливо з практичною метою'; reverse='use (click): use something, especially for practical purposes'; lexical=0.156; candidate_definition_similarity=0.843; reverse_definition_similarity=0.687; semantic=0.843.
ox5000-b6451053f7b0c44aee73	vanish	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/vanish	/us/definition/english/vanish	to disappear suddenly and/or in a way that you cannot explain	зника́ти	en_wiktionary_matching_pos_uk_translation	"en_wiktionary_matching_pos_uk_translation=>'зника́ти';reverse='"" Let go ""';lex=0.000;candDef=0.506;revDef=0.434;decision=BLOCKED:low reverse lexical agreement 0.000 || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'зникає (вербло): раптово зникне і/ або, у спосіб, який ви не можете пояснити';reverse='goes away (verb): Suddenly both/ or, in a way that you cannot explain';lex=0.000;candDef=0.813;revDef=0.662;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'зникає';reverse='disappearing';lex=0.000;candDef=0.646;revDef=0.667;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase"	"BLOCKED: low reverse lexical agreement 0.000; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to disappear suddenly and/or in a way that you cannot explain'; candidate='зника́ти'; reverse='"" Let go ""'; lexical=0.000; candidate_definition_similarity=0.506; reverse_definition_similarity=0.434; semantic=0.506."
ox5000-884db0a3021eb9703686	varied	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/varied	/us/definition/english/varied	of many different types	Різноманітні (примітки): різних типів	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'Різноманітні (примітки): різних типів';reverse='Miscellaneous (notes): different types';lex=0.146;candDef=0.870;revDef=0.751;decision=BLOCKED:low reverse lexical agreement 0.146 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Різноманітність';reverse='Variedity';lex=0.000;candDef=0.360;revDef=0.672;decision=BLOCKED:adjective candidate has no plausible Ukrainian adjective morphology	BLOCKED: low reverse lexical agreement 0.146; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='of many different types'; candidate='Різноманітні (примітки): різних типів'; reverse='Miscellaneous (notes): different types'; lexical=0.146; candidate_definition_similarity=0.870; reverse_definition_similarity=0.751; semantic=0.870.
ox5000-ead1e6c209960fbc9a63	venture	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/venture_1	/us/definition/english/venture_1	a business project or activity, especially one that involves taking risks	підприє́мство	en_wiktionary_matching_pos_uk_translation	"en_wiktionary_matching_pos_uk_translation=>'авантю́ра';reverse=""adventurer's"";lex=1.000;candDef=0.223;revDef=0.316;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.316) || en_wiktionary_matching_pos_uk_translation=>'підприє́мство';reverse='Substitution';lex=0.211;candDef=0.404;revDef=0.040;decision=BLOCKED:low reverse lexical agreement 0.211 || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>""inurance (noun): бізнес- проект або діяльність, особливо робота, яка пов' язана з ризиками"";reverse='entry (noun): Business project or activity, especially risk related work';lex=0.000;candDef=0.751;revDef=0.775;decision=BLOCKED:Latin-language residue remains || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'invalid';reverse='invalid';lex=0.000;candDef=0.113;revDef=0.113;decision=BLOCKED:English/source-language residue or model artifact"	BLOCKED: low reverse lexical agreement 0.211; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a business project or activity, especially one that involves taking risks'; candidate='підприє́мство'; reverse='Substitution'; lexical=0.211; candidate_definition_similarity=0.404; reverse_definition_similarity=0.040; semantic=0.404.
ox5000-c4a906d99fd676e40339	venture	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/venture_2	/us/definition/english/venture_2	to go somewhere even though you know that it might be dangerous or unpleasant	(версія): піти кудись, хоча ви знаєте, що це може бути небезпечно або неприємно	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'(версія): піти кудись, хоча ви знаєте, що це може бути небезпечно або неприємно';reverse='(version) going somewhere, even though you know it could be dangerous or unpleasant.';lex=0.000;candDef=0.858;revDef=0.846;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'invalid';reverse='invalid';lex=0.000;candDef=-0.004;revDef=-0.004;decision=BLOCKED:English/source-language residue or model artifact	BLOCKED: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='to go somewhere even though you know that it might be dangerous or unpleasant'; candidate='(версія): піти кудись, хоча ви знаєте, що це може бути небезпечно або неприємно'; reverse='(version) going somewhere, even though you know it could be dangerous or unpleasant.'; lexical=0.000; candidate_definition_similarity=0.858; reverse_definition_similarity=0.846; semantic=0.000.
ox5000-00204dee3aa7d984c985	verify	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/verify	/us/definition/english/verify	to check that something is true or accurate	перевірити	Helsinki-NLP/opus-mt-en-uk_surface_candidate	en_wiktionary_matching_pos_uk_translation=>'підтве́рджувати';reverse='pick up';lex=0.154;candDef=0.269;revDef=0.166;decision=BLOCKED:low reverse lexical agreement 0.154 || en_wiktionary_matching_pos_uk_translation=>'підтве́рдити';reverse='pick up';lex=0.154;candDef=0.252;revDef=0.166;decision=BLOCKED:low reverse lexical agreement 0.154 || en_wiktionary_matching_pos_uk_translation=>'засві́дчувати';reverse='Announcing';lex=0.125;candDef=0.298;revDef=0.166;decision=BLOCKED:low reverse lexical agreement 0.125 || en_wiktionary_matching_pos_uk_translation=>'засві́дчити';reverse='Worried';lex=0.308;candDef=0.275;revDef=0.061;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.275) || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'check (verb): щоб перевірити чи щось є істинним або точним';reverse='check (verb): to check if something is true or accurate';lex=0.000;candDef=0.840;revDef=0.900;decision=BLOCKED:Latin-language residue remains || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'перевірити';reverse='test';lex=0.200;candDef=0.589;revDef=0.472;decision=BLOCKED:low reverse lexical agreement 0.200	BLOCKED: low reverse lexical agreement 0.200; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to check that something is true or accurate'; candidate='перевірити'; reverse='test'; lexical=0.200; candidate_definition_similarity=0.589; reverse_definition_similarity=0.472; semantic=0.589.
ox5000-6aea81a74e4cb4122b29	vibrant	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/vibrant	/us/definition/english/vibrant	full of life and energy	живий (прикметник): повний життя та енергії	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'живий (прикметник): повний життя та енергії';reverse='alive: full life and energy';lex=0.242;candDef=0.897;revDef=0.912;decision=BLOCKED:low reverse lexical agreement 0.242 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'жвавий';reverse='fast';lex=0.364;candDef=0.356;revDef=0.322;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.356)	BLOCKED: low reverse lexical agreement 0.242; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='full of life and energy'; candidate='живий (прикметник): повний життя та енергії'; reverse='alive: full life and energy'; lexical=0.242; candidate_definition_similarity=0.897; reverse_definition_similarity=0.912; semantic=0.912.
ox5000-6791fac69a8e0c0a1fbc	violate	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/violate	/us/definition/english/violate	to go against or refuse to obey a law, an agreement, etc.	гвалтува́ти	en_wiktionary_matching_pos_uk_translation	"en_wiktionary_matching_pos_uk_translation=>'пору́шувати';reverse='detribut';lex=0.267;candDef=0.223;revDef=0.135;decision=BLOCKED:low reverse lexical agreement 0.267 || en_wiktionary_matching_pos_uk_translation=>'пору́шити';reverse='break';lex=0.167;candDef=0.251;revDef=0.114;decision=BLOCKED:low reverse lexical agreement 0.167 || en_wiktionary_matching_pos_uk_translation=>'гвалтува́ти';reverse='rapetas';lex=0.286;candDef=0.254;revDef=0.117;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.254) || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>""порушення ( прислів'я): іти проти або відмовлятися підкорятися закону, угоді тощо."";reverse='a violation (a proverb): going against or refusing to obey the law, covenant, and so forth.';lex=0.000;candDef=0.839;revDef=0.739;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'break';reverse='break';lex=0.000;candDef=0.114;revDef=0.114;decision=BLOCKED:English/source-language residue or model artifact"	BLOCKED: candidate/reverse meaning does not align with exact Oxford definition (0.254); method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to go against or refuse to obey a law, an agreement, etc.'; candidate='гвалтува́ти'; reverse='rapetas'; lexical=0.286; candidate_definition_similarity=0.254; reverse_definition_similarity=0.117; semantic=0.254.
ox5000-4aeb806a56db651cb840	vocal	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/vocal_1	/us/definition/english/vocal_1	connected with the voice	голосовий	Helsinki-NLP/opus-mt-en-uk_surface_candidate	"en_wiktionary_matching_pos_uk_translation=>'вока́льний';reverse='lupus';lex=0.200;candDef=0.571;revDef=0.047;decision=BLOCKED:low reverse lexical agreement 0.200 || en_wiktionary_matching_pos_uk_translation=>'голосови́й';reverse='voice';lex=0.000;candDef=0.628;revDef=0.807;decision=BLOCKED:adjective candidate has no plausible Ukrainian adjective morphology || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>""sound (підтекст): з' єднано з голосом"";reverse='sound (subtext): connected to voice';lex=0.000;candDef=0.823;revDef=0.757;decision=BLOCKED:Latin-language residue remains || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'голосовий';reverse='loud';lex=0.222;candDef=0.753;revDef=0.513;decision=BLOCKED:low reverse lexical agreement 0.222"	BLOCKED: low reverse lexical agreement 0.222; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='connected with the voice'; candidate='голосовий'; reverse='loud'; lexical=0.222; candidate_definition_similarity=0.753; reverse_definition_similarity=0.513; semantic=0.753.
ox5000-f0b43c80674358bf7398	voluntary	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/voluntary_1	/us/definition/english/voluntary_1	done willingly, not because you are forced	Добровільне (принципне): зроблено добровільно, а не тому, що вас змушують	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	"en_wiktionary_matching_pos_uk_translation=>'доброві́льний';reverse='kind';lex=0.154;candDef=0.301;revDef=0.096;decision=BLOCKED:low reverse lexical agreement 0.154 || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'Добровільне (принципне): зроблено добровільно, а не тому, що вас змушують';reverse=""Volunteer: made voluntarily, not because you're being forced"";lex=0.269;candDef=0.634;revDef=0.574;decision=BLOCKED:low reverse lexical agreement 0.269 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'добровільно';reverse='Free';lex=0.000;candDef=0.434;revDef=0.133;decision=BLOCKED:adjective candidate has no plausible Ukrainian adjective morphology"	"BLOCKED: low reverse lexical agreement 0.269; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='done willingly, not because you are forced'; candidate='Добровільне (принципне): зроблено добровільно, а не тому, що вас змушують'; reverse=""Volunteer: made voluntarily, not because you're being forced""; lexical=0.269; candidate_definition_similarity=0.634; reverse_definition_similarity=0.574; semantic=0.634."
ox5000-18b3037108db5178098c	vow	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/vow_1	/us/definition/english/vow_1	to make a formal and serious promise to do something or a formal statement that is true	кля́стися	en_wiktionary_matching_pos_uk_translation	"en_wiktionary_matching_pos_uk_translation=>'кля́стися';reverse='swear';lex=0.250;candDef=0.329;revDef=0.397;decision=BLOCKED:low reverse lexical agreement 0.250 || en_wiktionary_matching_pos_uk_translation=>'клясти́ся';reverse='swear.';lex=0.000;candDef=0.329;revDef=0.424;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>""Обітниця ( прислів'я): урочисто і серйозно пообіцяти зробити щось або формальне твердження, яке є правдивим"";reverse='A promise: solemnly and gravely promise to make something or a formal statement that is true';lex=0.000;candDef=0.900;revDef=0.917;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'клятва';reverse='oath';lex=0.000;candDef=0.273;revDef=0.362;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase"	BLOCKED: low reverse lexical agreement 0.250; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to make a formal and serious promise to do something or a formal statement that is true'; candidate='кля́стися'; reverse='swear'; lexical=0.250; candidate_definition_similarity=0.329; reverse_definition_similarity=0.397; semantic=0.397.
ox5000-12e52edf213e46dde87f	ward	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/ward_1	/us/definition/english/ward_1	a separate room or area in a hospital for people with the same type of medical condition	палата (нуун): окрема кімната або район у лікарні для людей з таким самим станом здоров'я.	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	"Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>""палата (нуун): окрема кімната або район у лікарні для людей з таким самим станом здоров'я."";reverse='Chamber (nuun): A separate room or area in a hospital for people with the same health condition.';lex=0.062;candDef=0.904;revDef=0.814;decision=BLOCKED:low reverse lexical agreement 0.062 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'pare';reverse='pare';lex=0.000;candDef=0.116;revDef=0.116;decision=BLOCKED:candidate is not predominantly Ukrainian"	"BLOCKED: low reverse lexical agreement 0.062; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a separate room or area in a hospital for people with the same type of medical condition'; candidate=""палата (нуун): окрема кімната або район у лікарні для людей з таким самим станом здоров'я.""; reverse='Chamber (nuun): A separate room or area in a hospital for people with the same health condition.'; lexical=0.062; candidate_definition_similarity=0.904; reverse_definition_similarity=0.814; semantic=0.904."
ox5000-705f1a27b761df9f1e69	warehouse	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/warehouse	/us/definition/english/warehouse	a building where large quantities of goods are stored, especially before they are sent to shops to be sold	Склад (нуун): будинок, де зберігається велика кількість товарів, особливо перед тим, як їх відправляють на продаж у магазини.	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	en_wiktionary_matching_pos_uk_translation=>'склад';reverse='syllable';lex=0.235;candDef=0.501;revDef=-0.049;decision=BLOCKED:low reverse lexical agreement 0.235 || en_wiktionary_matching_pos_uk_translation=>'схо́вище';reverse='A Responsibility';lex=0.400;candDef=0.353;revDef=0.158;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.353) || en_wiktionary_matching_pos_uk_translation=>'амба́р';reverse='ambár';lex=0.286;candDef=0.202;revDef=0.095;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.202) || en_wiktionary_matching_pos_uk_translation=>'пакга́уз';reverse='pa·gaʹuse';lex=0.444;candDef=0.222;revDef=0.149;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.222) || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'Склад (нуун): будинок, де зберігається велика кількість товарів, особливо перед тим, як їх відправляють на продаж у магазини.';reverse='Syllable: A house containing large quantities of goods, especially before being sent to the store.';lex=0.135;candDef=0.835;revDef=0.499;decision=BLOCKED:low reverse lexical agreement 0.135	BLOCKED: low reverse lexical agreement 0.135; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a building where large quantities of goods are stored, especially before they are sent to shops to be sold'; candidate='Склад (нуун): будинок, де зберігається велика кількість товарів, особливо перед тим, як їх відправляють на продаж у магазини.'; reverse='Syllable: A house containing large quantities of goods, especially before being sent to the store.'; lexical=0.135; candidate_definition_similarity=0.835; reverse_definition_similarity=0.499; semantic=0.835.
ox5000-00e1a806d10fa572f24a	warrant	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/warrant_2	/us/definition/english/warrant_2	to make something necessary or appropriate in a particular situation	гарантія (клацання): зробити щось необхідним або відповідним у певній ситуації	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'гарантія (клацання): зробити щось необхідним або відповідним у певній ситуації';reverse='guarantee (click) to do something necessary or appropriate in a particular situation';lex=0.000;candDef=0.745;revDef=0.652;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'ордер';reverse='warrant';lex=0.000;candDef=0.252;revDef=0.177;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='to make something necessary or appropriate in a particular situation'; candidate='гарантія (клацання): зробити щось необхідним або відповідним у певній ситуації'; reverse='guarantee (click) to do something necessary or appropriate in a particular situation'; lexical=0.000; candidate_definition_similarity=0.745; reverse_definition_similarity=0.652; semantic=0.000.
ox5000-f662904e395de55b38b4	weave	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/weave_1	/us/definition/english/weave_1	to make cloth, a carpet, a basket , etc. by crossing threads or narrow pieces of material across, over and under each other by hand or on a machine called a loom	плести	Helsinki-NLP/opus-mt-en-uk_surface_candidate	en_wiktionary_matching_pos_uk_translation=>'тка́ти';reverse='tentacles';lex=0.429;candDef=0.279;revDef=0.193;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.279) || en_wiktionary_matching_pos_uk_translation=>'плести́';reverse='plesti';lex=0.000;candDef=0.367;revDef=0.146;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'Тканина (верф): виготовлення тканини, килима, кошика тощо, перетинаючи нитки або вузькі шматочки матеріалу через інший бік, вручну або на машині, яка називається boom.';reverse='Trenine: Making cloth, carpet, basket, etc., crossing threads or narrow pieces of material across the other side, either by hand or by a machine called boom.';lex=0.000;candDef=0.735;revDef=0.734;decision=BLOCKED:Latin-language residue remains || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'плести';reverse='Melting';lex=0.167;candDef=0.383;revDef=0.071;decision=BLOCKED:low reverse lexical agreement 0.167	BLOCKED: low reverse lexical agreement 0.167; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to make cloth, a carpet, a basket , etc. by crossing threads or narrow pieces of material across, over and under each other by hand or on a machine called a loom'; candidate='плести'; reverse='Melting'; lexical=0.167; candidate_definition_similarity=0.383; reverse_definition_similarity=0.071; semantic=0.383.
ox5000-541687f5159f48b0e181	welfare	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/welfare	/us/definition/english/welfare	the general health, happiness and safety of a person, an animal or a group	добробут (нуун): загальне здоров'я, щастя і безпечність особи, тварини або групи	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	"en_wiktionary_matching_pos_uk_translation=>'благополу́ччя';reverse='Praise Jah, you people!';lex=0.214;candDef=0.405;revDef=0.346;decision=BLOCKED:low reverse lexical agreement 0.214 || en_wiktionary_matching_pos_uk_translation=>'добро́бут';reverse='Swimming';lex=0.133;candDef=0.587;revDef=0.111;decision=BLOCKED:low reverse lexical agreement 0.133 || en_wiktionary_matching_pos_uk_translation=>'благоде́нство';reverse='Godly Devotion';lex=0.095;candDef=0.570;revDef=0.301;decision=BLOCKED:low reverse lexical agreement 0.095 || en_wiktionary_matching_pos_uk_translation=>'ща́стя';reverse='happiness';lex=0.125;candDef=0.428;revDef=0.570;decision=BLOCKED:low reverse lexical agreement 0.125 || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>""добробут (нуун): загальне здоров'я, щастя і безпечність особи, тварини або групи"";reverse='prosperity: general health, happiness and security of persons, animals or groups';lex=0.119;candDef=0.933;revDef=0.875;decision=BLOCKED:low reverse lexical agreement 0.119 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'добробут';reverse='prosperity';lex=0.235;candDef=0.612;revDef=0.416;decision=BLOCKED:low reverse lexical agreement 0.235"	"BLOCKED: low reverse lexical agreement 0.119; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='the general health, happiness and safety of a person, an animal or a group'; candidate=""добробут (нуун): загальне здоров'я, щастя і безпечність особи, тварини або групи""; reverse='prosperity: general health, happiness and security of persons, animals or groups'; lexical=0.119; candidate_definition_similarity=0.933; reverse_definition_similarity=0.875; semantic=0.933."
ox5000-136d53cda0c01d3d92c3	whatever	adverb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/whatever_2	/us/definition/english/whatever_2	not at all; not of any kind	будь- який ( прислівник): зовсім не обов' язково; не будь- якого роду	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	"Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>""будь- який ( прислівник): зовсім не обов' язково; не будь- якого роду"";reverse='any (adverb): absolutely not required; not any kind';lex=0.145;candDef=0.602;revDef=0.646;decision=BLOCKED:low reverse lexical agreement 0.145 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'будь- який';reverse='any';lex=0.182;candDef=0.376;revDef=0.415;decision=BLOCKED:low reverse lexical agreement 0.182"	"BLOCKED: low reverse lexical agreement 0.145; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='not at all; not of any kind'; candidate=""будь- який ( прислівник): зовсім не обов' язково; не будь- якого роду""; reverse='any (adverb): absolutely not required; not any kind'; lexical=0.145; candidate_definition_similarity=0.602; reverse_definition_similarity=0.646; semantic=0.646."
ox5000-b687b0f57fa5366486ca	whereby	adverb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/whereby	/us/definition/english/whereby	by which; because of which	З якого джерела?	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'котрим (вимовник): тим, через що';reverse='to whom the speaker is: to those who through whom it is said,';lex=0.152;candDef=0.384;revDef=0.525;decision=BLOCKED:low reverse lexical agreement 0.152 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'З якого джерела?';reverse='From What Source?';lex=0.261;candDef=0.554;revDef=0.509;decision=BLOCKED:low reverse lexical agreement 0.261	BLOCKED: low reverse lexical agreement 0.261; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='by which; because of which'; candidate='З якого джерела?'; reverse='From What Source?'; lexical=0.261; candidate_definition_similarity=0.554; reverse_definition_similarity=0.509; semantic=0.554.
