entry_id	source	part_of_speech	level	official_source	definition_path	exact_definition	selected_candidate	selected_candidate_method	sense_source	sense_gloss	sense_alignment	morphology_evidence	candidate_history	reason
ox5000-d9e41e62104e2e2c56ee	reverse	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/reverse_3	/us/definition/english/reverse_3	opposite to what has been mentioned	Зворотний	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	pymorphy3 uk canonical lemma PASS; tag=ADJF masc,nomn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Зворотний';sense_gloss='';reverse='Reverse';glossDef=1.000;candDef=0.500;revDef=0.390;lex=1.000;morph=pymorphy3 uk canonical form retained; tag=ADJF masc,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='opposite to what has been mentioned'.
ox5000-5c13445451c35b3fdf6e	reverse	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/reverse_2	/us/definition/english/reverse_2	the opposite of what has just been mentioned	Зворотний	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	pymorphy3 uk has no requested-POS parse for 'Зворотний'	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Зворотний';sense_gloss='';reverse='Reverse';glossDef=1.000;candDef=0.494;revDef=0.364;lex=1.000;morph=no Ukrainian morphology parse matching requested POS;decision=BLOCKED:pymorphy3 uk has no requested-POS parse for 'Зворотний'	BLOCKED V5: pymorphy3 uk has no requested-POS parse for 'Зворотний'; exact Oxford definition='the opposite of what has just been mentioned'.
ox5000-09672226d1b64a0b6aa3	reverse	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/reverse_1	/us/definition/english/reverse_1	to change something completely so that it is the opposite of what it was before	касува́ти	en_wiktionary_sense_bound_uk_translation	English Wiktionary	to revoke a law	gloss_definition_similarity=0.407; lexical_overlap=0	multiword lexical phrase; V4 lexical/POS form accepted	en_wiktionary_sense_bound_uk_translation=>'касува́ти';sense_gloss='to revoke a law';reverse='kasua·tas';glossDef=0.407;candDef=0.154;revDef=0.053;lex=0.125;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.407; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'скасува́ти';sense_gloss='to revoke a law';reverse='ostraca';glossDef=0.407;candDef=0.206;revDef=0.046;lex=0.143;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.407; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Зворотний';sense_gloss='';reverse='Reverse';glossDef=1.000;candDef=0.303;revDef=0.359;lex=1.000;morph=no Ukrainian morphology parse matching requested POS;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V5: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.407; lexical_overlap=0; exact Oxford definition='to change something completely so that it is the opposite of what it was before'.
ox5000-2c5234bac76339e1dcfd	revision	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/revision	/us/definition/english/revision	a change or set of changes to something	повто́рення	en_wiktionary_sense_bound_uk_translation	English Wiktionary	act of revising	gloss_definition_similarity=0.574; lexical_overlap=0	multiword lexical phrase; V4 lexical/POS form accepted	en_wiktionary_sense_bound_uk_translation=>'повто́рення';sense_gloss='act of revising';reverse='detoxification';glossDef=0.574;candDef=0.434;revDef=0.215;lex=0.455;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.574; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'модифікація';sense_gloss='';reverse='revision';glossDef=1.000;candDef=0.598;revDef=0.540;lex=1.000;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.574; lexical_overlap=0; exact Oxford definition='a change or set of changes to something'.
ox5000-5b2ae027f51366bee7c7	revival	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/revival	/us/definition/english/revival	an improvement in the condition or strength of something	Відновлення	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	pymorphy3 uk canonical lemma PASS; tag=NOUN,inan neut,nomn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Відновлення';sense_gloss='';reverse='Restoration';glossDef=1.000;candDef=0.351;revDef=0.310;lex=0.333;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires state, reverse candidate looks process	BLOCKED V5: semantic role mismatch: Oxford definition requires state, reverse candidate looks process; exact Oxford definition='an improvement in the condition or strength of something'.
ox5000-9bd54337e6ebc0e55b60	revive	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/revive	/us/definition/english/revive	to become, or to make somebody/something become, conscious or healthy and strong again	відновлення	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	pymorphy3 uk has no requested-POS parse for 'відновлення'	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'відновлення';sense_gloss='';reverse='restore';glossDef=1.000;candDef=0.303;revDef=0.303;lex=0.462;morph=no Ukrainian morphology parse matching requested POS;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V5: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; exact Oxford definition='to become, or to make somebody/something become, conscious or healthy and strong again'.
ox5000-254ebaaf358609011d07	rhetoric	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/rhetoric	/us/definition/english/rhetoric	speech or writing that is intended to influence people, but that is not completely honest or sincere	красномо́вність	en_wiktionary_sense_bound_uk_translation	English Wiktionary	art of using language for persuasion	gloss_definition_similarity=0.514; lexical_overlap=0	multiword lexical phrase; V4 lexical/POS form accepted	"en_wiktionary_sense_bound_uk_translation=>'красномо́вство';sense_gloss='art of using language for persuasion';reverse='Emoquence';glossDef=0.514;candDef=0.185;revDef=0.434;lex=0.353;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.514; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'красномо́вність';sense_gloss='art of using language for persuasion';reverse='Glossy';glossDef=0.514;candDef=0.335;revDef=0.218;lex=0.143;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.514; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'рито́рика';sense_gloss='art of using language for persuasion';reverse='sta·thoʹri';glossDef=0.514;candDef=0.204;revDef=0.037;lex=0.444;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.514; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'багатослі́вність';sense_gloss='meaningless language';reverse='multiplicity';glossDef=0.283;candDef=0.194;revDef=0.012;lex=0.300;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.283; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>""марнослі́в'я"";sense_gloss='meaningless language';reverse='Vanity';glossDef=0.283;candDef=0.171;revDef=0.148;lex=0.143;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.283; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'марносло́вство';sense_gloss='meaningless language';reverse='Vanity';glossDef=0.283;candDef=0.209;revDef=0.148;lex=0.143;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.283; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>""пустослі́в'я"";sense_gloss='meaningless language';reverse='nifty pussies';glossDef=0.283;candDef=0.190;revDef=0.010;lex=0.095;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.283; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'словоблу́дство';sense_gloss='meaningless language';reverse='mispronouncing';glossDef=0.283;candDef=0.383;revDef=0.324;lex=0.273;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.283; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'словоблу́ддя';sense_gloss='meaningless language';reverse='mispronounced';glossDef=0.283;candDef=0.308;revDef=0.328;lex=0.190;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.283; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'риторика';sense_gloss='';reverse='rhetoric';glossDef=1.000;candDef=0.545;revDef=0.551;lex=1.000;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value"	BLOCKED V5: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.514; lexical_overlap=0; exact Oxford definition='speech or writing that is intended to influence people, but that is not completely honest or sincere'.
ox5000-973224264c14dee0ed22	ridiculous	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/ridiculous	/us/definition/english/ridiculous	very silly or unreasonable	безглу́здий	en_wiktionary_sense_bound_uk_translation	English Wiktionary	foolish, absurd	gloss_definition_similarity=0.827; lexical_overlap=0	multiword lexical phrase; V4 lexical/POS form accepted	en_wiktionary_sense_bound_uk_translation=>'безглу́здий';sense_gloss='foolish, absurd';reverse='foolish';glossDef=0.827;candDef=0.565;revDef=0.746;lex=0.235;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || en_wiktionary_sense_bound_uk_translation=>'смішни́й';sense_gloss='foolish, absurd';reverse='funny';glossDef=0.827;candDef=0.432;revDef=0.417;lex=0.133;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:adjective candidate has no plausible Ukrainian adjective morphology || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'безглуздий';sense_gloss='';reverse='foolish';glossDef=1.000;candDef=0.676;revDef=0.746;lex=0.235;morph=pymorphy3 uk normalized 'безглузда'->'безглуздий'; tag=ADJF,compb femn,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='very silly or unreasonable'.
ox5000-40b2c9b77830c900da18	rifle	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/rifle_1	/us/definition/english/rifle_1	a gun with a long barrel which you hold to your shoulder to fire	гвинтівка	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	pymorphy3 uk canonical lemma PASS; tag=NOUN,femn,inan nomn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'гвинтівка';sense_gloss='';reverse='screw';glossDef=1.000;candDef=0.792;revDef=0.171;lex=0.400;morph=pymorphy3 uk canonical form retained; tag=NOUN,femn,inan nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='a gun with a long barrel which you hold to your shoulder to fire'.
ox5000-43dead8e818487401b8c	riot	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/riot_1	/us/definition/english/riot_1	a situation in which a group of people behave in a violent way in a public place, often as a protest	бунт	en_wiktionary_sense_bound_uk_translation	English Wiktionary	tumultuous disturbance of public peace	gloss_definition_similarity=0.608; lexical_overlap=1	pymorphy3 uk canonical lemma PASS; tag=NOUN,inan masc,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'бунт';sense_gloss='tumultuous disturbance of public peace';reverse='rebellion';glossDef=0.608;candDef=0.642;revDef=0.619;lex=0.462;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || en_wiktionary_sense_bound_uk_translation=>'за́колот';sense_gloss='tumultuous disturbance of public peace';reverse='SOLDIER';glossDef=0.608;candDef=0.252;revDef=0.183;lex=0.182;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || en_wiktionary_sense_bound_uk_translation=>'меті́ж';sense_gloss='tumultuous disturbance of public peace';reverse='Ideas';glossDef=0.608;candDef=0.279;revDef=0.228;lex=0.222;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || en_wiktionary_sense_bound_uk_translation=>'повста́ння';sense_gloss='tumultuous disturbance of public peace';reverse='rebellion';glossDef=0.608;candDef=0.419;revDef=0.619;lex=0.462;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'бунт';sense_gloss='';reverse='rebellion';glossDef=1.000;candDef=0.642;revDef=0.619;lex=0.462;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='a situation in which a group of people behave in a violent way in a public place, often as a protest'.
ox5000-cea8cee4e720619285f1	rip	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/rip_1	/us/definition/english/rip_1	to tear something or to become torn, often suddenly or violently	видирання	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	pymorphy3 uk has no requested-POS parse for 'видирання'	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'видирання';sense_gloss='';reverse='ripping';glossDef=1.000;candDef=0.407;revDef=0.546;lex=1.000;morph=no Ukrainian morphology parse matching requested POS;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V5: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; exact Oxford definition='to tear something or to become torn, often suddenly or violently'.
ox5000-0a7089aeca671246d9d4	risky	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/risky	/us/definition/english/risky	involving the possibility of something bad happening	ризиковано	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	pymorphy3 uk has no requested-POS parse for 'ризиковано'	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'ризиковано';sense_gloss='';reverse='risky';glossDef=1.000;candDef=0.574;revDef=0.524;lex=1.000;morph=no Ukrainian morphology parse matching requested POS;decision=BLOCKED:adjective candidate has no plausible Ukrainian adjective morphology	BLOCKED V5: adjective candidate has no plausible Ukrainian adjective morphology; exact Oxford definition='involving the possibility of something bad happening'.
ox5000-623d5a0eb34670f915a1	ritual	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/ritual_1	/us/definition/english/ritual_1	a series of actions that are always performed in the same way, especially as part of a religious ceremony	ритуа́л	en_wiktionary_sense_bound_uk_translation	English Wiktionary	repeated set of actions	gloss_definition_similarity=0.538; lexical_overlap=1	multiword lexical phrase; V4 lexical/POS form accepted	en_wiktionary_sense_bound_uk_translation=>'ритуа́л';sense_gloss='repeated set of actions';reverse='ritu·alʹ';glossDef=0.538;candDef=0.302;revDef=0.333;lex=0.923;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || en_wiktionary_sense_bound_uk_translation=>'обря́д';sense_gloss='repeated set of actions';reverse='Distorted';glossDef=0.538;candDef=0.327;revDef=0.229;lex=0.267;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'ритуал';sense_gloss='';reverse='ritual';glossDef=1.000;candDef=0.651;revDef=0.638;lex=1.000;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='a series of actions that are always performed in the same way, especially as part of a religious ceremony'.
ox5000-0c88c4e63156b3a83e3b	rival	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/rival_2	/us/definition/english/rival_2	competing with another person, company, thing, etc.	суперник	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	pymorphy3 uk has no requested-POS parse for 'суперник'	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'суперник';sense_gloss='';reverse='opponent';glossDef=1.000;candDef=0.436;revDef=0.569;lex=0.000;morph=no Ukrainian morphology parse matching requested POS;decision=BLOCKED:adjective candidate has no plausible Ukrainian adjective morphology	BLOCKED V5: adjective candidate has no plausible Ukrainian adjective morphology; exact Oxford definition='competing with another person, company, thing, etc.'.
ox5000-dac23ee9598106867c47	rival	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/rival_1	/us/definition/english/rival_1	a person, company or thing that competes with another in sport, business, etc.	проти́вник	en_wiktionary_sense_bound_uk_translation	English Wiktionary	competitor with the same objective	gloss_definition_similarity=0.574; lexical_overlap=0	noun candidate is verbal	en_wiktionary_sense_bound_uk_translation=>'супе́рник';sense_gloss='competitor with the same objective';reverse='soup';glossDef=0.574;candDef=0.205;revDef=-0.002;lex=0.000;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || en_wiktionary_sense_bound_uk_translation=>'супе́рниця';sense_gloss='competitor with the same objective';reverse='soup';glossDef=0.574;candDef=0.227;revDef=-0.002;lex=0.000;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || en_wiktionary_sense_bound_uk_translation=>'проти́вник';sense_gloss='competitor with the same objective';reverse='resister';glossDef=0.574;candDef=0.210;revDef=0.234;lex=0.308;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:noun candidate is verbal || en_wiktionary_sense_bound_uk_translation=>'проти́вниця';sense_gloss='competitor with the same objective';reverse='counterbrow';glossDef=0.574;candDef=0.216;revDef=0.145;lex=0.125;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:noun candidate is verbal || en_wiktionary_sense_bound_uk_translation=>'конкуре́нт';sense_gloss='competitor with the same objective';reverse='concurent';glossDef=0.574;candDef=0.452;revDef=0.128;lex=0.143;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || en_wiktionary_sense_bound_uk_translation=>'конкуре́нтка';sense_gloss='competitor with the same objective';reverse='concuretka';glossDef=0.574;candDef=0.454;revDef=0.076;lex=0.267;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'суперник';sense_gloss='';reverse='opponent';glossDef=1.000;candDef=0.371;revDef=0.431;lex=0.000;morph=pymorphy3 uk canonical form retained; tag=NOUN,anim masc,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic	BLOCKED V5: noun candidate is verbal; exact Oxford definition='a person, company or thing that competes with another in sport, business, etc.'.
ox5000-500fd17c9e36773f7ba3	rob	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/rob_1	/us/definition/english/rob_1	to steal money or property from a person or place	rob	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	no Ukrainian lexical token	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'rob';sense_gloss='';reverse='rob';glossDef=1.000;candDef=0.269;revDef=0.269;lex=1.000;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:candidate is not predominantly Ukrainian	BLOCKED V5: candidate is not predominantly Ukrainian; exact Oxford definition='to steal money or property from a person or place'.
ox5000-c9990220c195a3899e7d	robbery	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/robbery	/us/definition/english/robbery	the crime of stealing money or goods from a bank, shop, person, etc., especially using violence or threats	грабі́жка	en_wiktionary_sense_bound_uk_translation	English Wiktionary	act or practice of robbing	gloss_definition_similarity=0.601; lexical_overlap=0	multiword lexical phrase; V4 lexical/POS form accepted	en_wiktionary_sense_bound_uk_translation=>'грабі́ж';sense_gloss='act or practice of robbing';reverse='Robbery';glossDef=0.601;candDef=0.461;revDef=0.650;lex=1.000;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.601; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'грабу́нок';sense_gloss='act or practice of robbing';reverse='looting';glossDef=0.601;candDef=0.159;revDef=0.670;lex=0.143;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.601; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'грабі́жка';sense_gloss='act or practice of robbing';reverse='Robbery';glossDef=0.601;candDef=0.541;revDef=0.650;lex=1.000;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.601; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'пограбування';sense_gloss='';reverse='robbery';glossDef=1.000;candDef=0.720;revDef=0.614;lex=1.000;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.601; lexical_overlap=0; exact Oxford definition='the crime of stealing money or goods from a bank, shop, person, etc., especially using violence or threats'.
ox5000-f11435c18693f1833847	robust	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/robust	/us/definition/english/robust	strong and healthy	стійкий	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	pymorphy3 uk canonical lemma PASS; tag=ADJF,compb masc,nomn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'стійкий';sense_gloss='';reverse='stable';glossDef=1.000;candDef=0.540;revDef=0.524;lex=0.333;morph=pymorphy3 uk canonical form retained; tag=ADJF,compb masc,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='strong and healthy'.
ox5000-d4fc02188ccee21bdd73	rock	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/rock_2	/us/definition/english/rock_2	to move gently backwards and forwards or from side to side; to make somebody/something move in this way	рок	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	pymorphy3 uk has no requested-POS parse for 'рок'	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'рок';sense_gloss='';reverse='rock';glossDef=1.000;candDef=0.344;revDef=0.223;lex=1.000;morph=no Ukrainian morphology parse matching requested POS;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V5: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; exact Oxford definition='to move gently backwards and forwards or from side to side; to make somebody/something move in this way'.
ox5000-b7960accb9da1a3abf6f	rocket	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/rocket_1	/us/definition/english/rocket_1	a spacecraft in the shape of a tube that is driven by a stream of gases let out behind it when fuel is burned inside	раке́та	en_wiktionary_sense_bound_uk_translation	English Wiktionary	rocket engine	gloss_definition_similarity=0.603; lexical_overlap=0	multiword lexical phrase; V4 lexical/POS form accepted	en_wiktionary_sense_bound_uk_translation=>'раке́та';sense_gloss='rocket engine';reverse='smithetha';glossDef=0.603;candDef=0.199;revDef=0.197;lex=0.267;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.603; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'раке́тний двигу́н';sense_gloss='rocket engine';reverse='An eye - opener';glossDef=0.603;candDef=0.245;revDef=0.139;lex=0.105;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.603; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'раке́та';sense_gloss='military: non-guided missile';reverse='smithetha';glossDef=0.304;candDef=0.199;revDef=0.197;lex=0.267;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.304; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'раке́та';sense_gloss='vehicle';reverse='smithetha';glossDef=0.315;candDef=0.199;revDef=0.197;lex=0.267;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.315; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'раке́та';sense_gloss='rocket-propelled firework|skyrocket';reverse='smithetha';glossDef=0.553;candDef=0.199;revDef=0.197;lex=0.267;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.553; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'ракета';sense_gloss='';reverse='missile';glossDef=1.000;candDef=0.591;revDef=0.415;lex=0.154;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.603; lexical_overlap=0; exact Oxford definition='a spacecraft in the shape of a tube that is driven by a stream of gases let out behind it when fuel is burned inside'.
