entry_id	source	part_of_speech	level	official_source	definition_path	exact_definition	selected_candidate	selected_candidate_method	sense_source	sense_gloss	sense_alignment	morphology_evidence	candidate_history	reason
ox5000-fde1789bdbf890c1d0f3	supervision	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/supervision	/us/definition/english/supervision	the work or activity involved in being in charge of somebody/something and making sure that everything is done correctly, safely, etc.	нагляд	en_wiktionary_sense_bound_uk_translation	English Wiktionary	the act or instance of supervising	gloss_definition_similarity=0.635; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'нагляд';sense_gloss='the act or instance of supervising';reverse='watch';glossDef=0.635;candDef=0.333;revDef=0.157;lex=0.000;morph=V6 Unicode/stress-normalized dictionary lemma 'на́гляд'->'нагляд'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'нагляд';sense_gloss='';reverse='watch';glossDef=1.000;candDef=0.333;revDef=0.157;lex=0.000;morph=V6 Unicode/stress-normalized dictionary lemma 'нагляд'->'нагляд'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic	BLOCKED V7: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; exact Oxford definition='the work or activity involved in being in charge of somebody/something and making sure that everything is done correctly, safely, etc.'.
ox5000-5b59a8ab069bcaef408e	supervisor	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/supervisor	/us/definition/english/supervisor	a person who supervises somebody/something	менеджер	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,anim masc,nomn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'менеджер';sense_gloss='';reverse='manager';glossDef=1.000;candDef=0.580;revDef=0.535;lex=0.235;morph=V6 Unicode/stress-normalized dictionary lemma 'Менеджер'->'менеджер'; tag=NOUN,anim masc,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='a person who supervises somebody/something'.
ox5000-08b83131fe088fbcbcae	supplement	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/supplement_1	/us/definition/english/supplement_1	a thing that is added to something else to improve or complete it	додаток	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'додаток';sense_gloss='';reverse='plugin';glossDef=1.000;candDef=0.382;revDef=0.302;lex=0.375;morph=V6 Unicode/stress-normalized dictionary lemma 'додаток'->'додаток'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires object, reverse candidate looks generic	BLOCKED V7: semantic role mismatch: Oxford definition requires object, reverse candidate looks generic; exact Oxford definition='a thing that is added to something else to improve or complete it'.
ox5000-10812603ad461c08338d	supplement	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/supplement_2	/us/definition/english/supplement_2	to add something to something in order to improve it or make it more complete	додаток	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk has no requested-POS parse for 'додаток'	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'додаток';sense_gloss='';reverse='plugin';glossDef=1.000;candDef=0.261;revDef=0.287;lex=0.375;morph=V6 no Ukrainian morphology parse matching requested POS for 'додаток';decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V7: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; exact Oxford definition='to add something to something in order to improve it or make it more complete'.
ox5000-f982dcdb54241885dad3	supportive	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/supportive	/us/definition/english/supportive	encouraging somebody or giving them help or sympathy	Підтримка	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk has no requested-POS parse for 'Підтримка'	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Підтримка';sense_gloss='';reverse='Support';glossDef=1.000;candDef=0.565;revDef=0.437;lex=1.000;morph=V6 no Ukrainian morphology parse matching requested POS for 'Підтримка';decision=BLOCKED:V6 pymorphy3 uk has no requested-POS parse for 'Підтримка'	BLOCKED V7: V6 pymorphy3 uk has no requested-POS parse for 'Підтримка'; exact Oxford definition='encouraging somebody or giving them help or sympathy'.
ox5000-8b486bdadff5e1388afd	supposedly	adverb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/supposedly	/us/definition/english/supposedly	according to what is generally thought or believed but not known for certain	Припускають, що	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	multiword adverb candidate is not an adverbial phrase	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Припускають, що';sense_gloss='';reverse='Supposedly,';glossDef=1.000;candDef=0.459;revDef=0.453;lex=1.000;morph=V6 genuine multiword value retained; stress marks removed before tokenization;decision=BLOCKED:multiword adverb candidate is not an adverbial phrase	BLOCKED V7: multiword adverb candidate is not an adverbial phrase; exact Oxford definition='according to what is generally thought or believed but not known for certain'.
ox5000-70bac98958c4279b6c15	suppress	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/suppress	/us/definition/english/suppress	to put an end, often by force, to a group or an activity that is believed to threaten authority	придушити	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=VERB,perf infn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'придушити';sense_gloss='';reverse='& Stop';glossDef=1.000;candDef=0.338;revDef=0.355;lex=0.333;morph=V6 Unicode/stress-normalized dictionary lemma 'придушити'->'придушити'; tag=VERB,perf infn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='to put an end, often by force, to a group or an activity that is believed to threaten authority'.
ox5000-000b17fde2cc5f0c75cf	supreme	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/supreme	/us/definition/english/supreme	highest in rank or position	найвищий	en_wiktionary_sense_bound_uk_translation	English Wiktionary	dominant	gloss_definition_similarity=0.486; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=ADJF masc,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'верховний';sense_gloss='dominant';reverse='supreme';glossDef=0.486;candDef=0.487;revDef=0.491;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'верхо́вний'->'верховний'; tag=ADJF masc,nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.486; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'найвищий';sense_gloss='dominant';reverse='highest';glossDef=0.486;candDef=0.674;revDef=0.735;lex=0.143;morph=V6 Unicode/stress-normalized dictionary lemma 'найви́щий'->'найвищий'; tag=ADJF masc,nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.486; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'найвищий';sense_gloss='';reverse='highest';glossDef=1.000;candDef=0.674;revDef=0.735;lex=0.143;morph=V6 Unicode/stress-normalized dictionary lemma 'найвищий'->'найвищий'; tag=ADJF masc,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.486; lexical_overlap=0; exact Oxford definition='highest in rank or position'.
ox5000-75c216147dc0dd0f318a	surge	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/surge_1	/us/definition/english/surge_1	a sudden increase of a strong feeling	сплеск	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'сплеск';sense_gloss='';reverse='splash';glossDef=1.000;candDef=0.376;revDef=0.226;lex=0.182;morph=V6 Unicode/stress-normalized dictionary lemma 'сплеск'->'сплеск'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='a sudden increase of a strong feeling'.
ox5000-b474e0b4944829bd2037	surge	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/surge_2	/us/definition/english/surge_2	to move quickly and with force in a particular direction	сплеск	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk has no requested-POS parse for 'сплеск'	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'сплеск';sense_gloss='';reverse='splash';glossDef=1.000;candDef=0.309;revDef=0.251;lex=0.182;morph=V6 no Ukrainian morphology parse matching requested POS for 'сплеск';decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V7: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; exact Oxford definition='to move quickly and with force in a particular direction'.
ox5000-683371fe98fb2494347e	surgeon	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/surgeon	/us/definition/english/surgeon	a doctor who is trained to perform surgery (= medical operations that involve cutting open a person’s body)	хірург	en_wiktionary_sense_bound_uk_translation	English Wiktionary	doctor who performs surgery	gloss_definition_similarity=0.804; lexical_overlap=2	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,anim masc,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'хірург';sense_gloss='doctor who performs surgery';reverse='surgeon';glossDef=0.804;candDef=0.761;revDef=0.743;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'хіру́рг'->'хірург'; tag=NOUN,anim masc,nomn; score=1.0000;decision=BLOCKED:Oxford definition requires person role but source/reverse role is not independently person-like (surgeon) || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'хірург';sense_gloss='';reverse='surgeon';glossDef=1.000;candDef=0.761;revDef=0.743;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'хірург'->'хірург'; tag=NOUN,anim masc,nomn; score=1.0000;decision=BLOCKED:Oxford definition requires person role but source/reverse role is not independently person-like (surgeon)	BLOCKED V7: Oxford definition requires person role but source/reverse role is not independently person-like (surgeon); exact Oxford definition='a doctor who is trained to perform surgery (= medical operations that involve cutting open a person’s body)'.
ox5000-d19985124a31691cc7cb	surgical	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/surgical	/us/definition/english/surgical	used in or connected with surgery	хірургічний	en_wiktionary_sense_bound_uk_translation	English Wiktionary	of or relating to surgery	gloss_definition_similarity=0.797; lexical_overlap=1	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=ADJF masc,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'хірургічний';sense_gloss='of or relating to surgery';reverse='surgical';glossDef=0.797;candDef=0.768;revDef=0.758;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'хірургі́чний'->'хірургічний'; tag=ADJF masc,nomn; score=1.0000;decision=BLOCKED:V6 candidate-specific Ukrainian lexical evidence missing/ambiguous or lacks exact English lexical mapping || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'хірургія';sense_gloss='';reverse='Surgery';glossDef=1.000;candDef=0.758;revDef=0.742;lex=0.533;morph=V6 no Ukrainian morphology parse matching requested POS for 'хірургія';decision=BLOCKED:V6 pymorphy3 uk has no requested-POS parse for 'хірургія'	BLOCKED V7: V6 candidate-specific Ukrainian lexical evidence missing/ambiguous or lacks exact English lexical mapping; exact Oxford definition='used in or connected with surgery'.
ox5000-d05afcb7a745bdf587c0	surplus	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/surplus_1	/us/definition/english/surplus_1	an amount that is extra or more than you need	надлишок	en_wiktionary_sense_bound_uk_translation	English Wiktionary	excess, overplus	gloss_definition_similarity=0.587; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'надлишок';sense_gloss='excess, overplus';reverse='surplus';glossDef=0.587;candDef=0.258;revDef=0.476;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'надли́шок'->'надлишок'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.587; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'лишок';sense_gloss='excess, overplus';reverse='dash';glossDef=0.587;candDef=0.295;revDef=0.136;lex=0.182;morph=V6 Unicode/stress-normalized dictionary lemma 'ли́шок'->'лишок'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.587; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'надмір';sense_gloss='excess, overplus';reverse='surplus';glossDef=0.587;candDef=0.362;revDef=0.476;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'на́дмір'->'надмір'; tag=NOUN,masc,inan nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.587; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'надлишок';sense_gloss='';reverse='surplus';glossDef=1.000;candDef=0.258;revDef=0.476;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'надлишок'->'надлишок'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.587; lexical_overlap=0; exact Oxford definition='an amount that is extra or more than you need'.
ox5000-1ad5757d788c4f542a4f	surrender	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/surrender_1	/us/definition/english/surrender_1	to admit that you have been defeated and want to stop fighting; to allow yourself to be caught, taken prisoner, etc.	здаватися	en_wiktionary_sense_bound_uk_translation	English Wiktionary	intransitive or reflexive: to give oneself up into the power of another	gloss_definition_similarity=0.411; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=VERB,Refl,impf; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'здавати';sense_gloss='transitive: to give up into the power, control, or possession of another';reverse='yield';glossDef=0.366;candDef=0.232;revDef=0.013;lex=0.286;morph=V6 Unicode/stress-normalized dictionary lemma 'здава́ти'->'здавати'; tag=VERB,impf infn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.366; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'здати';sense_gloss='transitive: to give up into the power, control, or possession of another';reverse='yield';glossDef=0.366;candDef=0.135;revDef=0.013;lex=0.286;morph=V6 Unicode/stress-normalized dictionary lemma 'зда́ти'->'здати'; tag=VERB,perf infn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.366; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'здаватися';sense_gloss='intransitive or reflexive: to give oneself up into the power of another';reverse='surrender';glossDef=0.411;candDef=0.419;revDef=0.410;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'здава́тися'->'здаватися'; tag=VERB,Refl,impf; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.411; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'здатися';sense_gloss='intransitive or reflexive: to give oneself up into the power of another';reverse='surrender';glossDef=0.411;candDef=0.447;revDef=0.410;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'зда́тися'->'здатися'; tag=VERB,Refl,perf; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.411; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'капітулювати';sense_gloss='intransitive or reflexive: to give oneself up into the power of another';reverse='capitulate';glossDef=0.411;candDef=0.337;revDef=0.194;lex=0.211;morph=V6 Unicode/stress-normalized dictionary lemma 'капітулюва́ти'->'капітулювати'; tag=VERB,impf infn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.411; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'капітуляція';sense_gloss='';reverse='surrender';glossDef=1.000;candDef=0.378;revDef=0.410;lex=1.000;morph=V6 no Ukrainian morphology parse matching requested POS for 'капітуляція';decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.411; lexical_overlap=0; exact Oxford definition='to admit that you have been defeated and want to stop fighting; to allow yourself to be caught, taken prisoner, etc.'.
ox5000-8b89abec05a631c8437d	surveillance	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/surveillance	/us/definition/english/surveillance	the act of carefully watching a person suspected of a crime or a place where a crime may be committed	нагляд	en_wiktionary_sense_bound_uk_translation	English Wiktionary	observation of individuals or groups of individuals	gloss_definition_similarity=0.540; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'нагляд';sense_gloss='observation of individuals or groups of individuals';reverse='watch';glossDef=0.540;candDef=0.545;revDef=0.495;lex=0.235;morph=V6 Unicode/stress-normalized dictionary lemma 'нагляд'->'нагляд'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'спостереження';sense_gloss='';reverse='monitor';glossDef=1.000;candDef=0.536;revDef=0.292;lex=0.105;morph=V6 Unicode/stress-normalized dictionary lemma 'спостереження'->'спостереження'; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; exact Oxford definition='the act of carefully watching a person suspected of a crime or a place where a crime may be committed'.
ox5000-db20d124b37485de324e	survival	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/survival_1	/us/definition/english/survival_1	the state of continuing to live or exist, often despite difficulty or danger	виживання	en_wiktionary_sense_bound_uk_translation	English Wiktionary	continued existence or life	gloss_definition_similarity=0.777; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan neut,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'виживання';sense_gloss='continued existence or life';reverse='survival';glossDef=0.777;candDef=0.687;revDef=0.628;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'вижива́ння'->'виживання'; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || en_wiktionary_sense_bound_uk_translation=>'пережиток';sense_gloss='persistent custom or belief';reverse='Survival';glossDef=0.547;candDef=0.427;revDef=0.645;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'пере́житок'->'пережиток'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.547; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'пережиток';sense_gloss='';reverse='Survival';glossDef=1.000;candDef=0.427;revDef=0.645;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'пережиток'->'пережиток'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='the state of continuing to live or exist, often despite difficulty or danger'.
ox5000-11c346a58277eceedce7	survivor	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/survivor	/us/definition/english/survivor	a person who continues to live, especially despite being nearly killed or experiencing great danger or difficulty	уцілівший	en_wiktionary_sense_bound_uk_translation	English Wiktionary	one who survives	gloss_definition_similarity=0.727; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,Dist,anim masc,nomn; score=0.0185	en_wiktionary_sense_bound_uk_translation=>'уцілівший';sense_gloss='one who survives';reverse='intact';glossDef=0.727;candDef=0.609;revDef=0.347;lex=0.143;morph=V6 Unicode/stress-normalized dictionary lemma 'уцілі́вший'->'уцілівший'; tag=NOUN,Dist,anim masc,nomn; score=0.0185;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || en_wiktionary_sense_bound_uk_translation=>'той, хто [[вижити';sense_gloss='one who survives';reverse='who [[will survive]';glossDef=0.727;candDef=0.297;revDef=0.614;lex=0.500;morph=V6 genuine multiword value retained; stress marks removed before tokenization;decision=BLOCKED:parenthetical/model annotation contamination || en_wiktionary_sense_bound_uk_translation=>'той, хто [[лишитись';sense_gloss='one who survives';reverse='[ remaining]';glossDef=0.727;candDef=0.434;revDef=0.338;lex=0.235;morph=V6 genuine multiword value retained; stress marks removed before tokenization;decision=BLOCKED:parenthetical/model annotation contamination || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'врятований';sense_gloss='';reverse='Saved';glossDef=1.000;candDef=0.447;revDef=0.325;lex=0.308;morph=V6 no Ukrainian morphology parse matching requested POS for 'врятований';decision=BLOCKED:V6 pymorphy3 uk has no requested-POS parse for 'врятований'	BLOCKED V7: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; exact Oxford definition='a person who continues to live, especially despite being nearly killed or experiencing great danger or difficulty'.
ox5000-39b76d8929e1165dbad4	suspend	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/suspend	/us/definition/english/suspend	to hang something from something else	підвішувати	en_wiktionary_sense_bound_uk_translation	English Wiktionary	to hang freely|hang|hang up	gloss_definition_similarity=0.567; lexical_overlap=1	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=VERB,impf infn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'призупинити';sense_gloss='to halt temporarily';reverse='pause';glossDef=0.219;candDef=0.419;revDef=0.212;lex=0.500;morph=V6 Unicode/stress-normalized dictionary lemma 'призупинити'->'призупинити'; tag=VERB,perf infn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.219; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'підвішувати';sense_gloss='to hang freely|hang|hang up';reverse='hang';glossDef=0.567;candDef=0.533;revDef=0.594;lex=0.182;morph=V6 Unicode/stress-normalized dictionary lemma 'підві́шувати'->'підвішувати'; tag=VERB,impf infn; score=1.0000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || en_wiktionary_sense_bound_uk_translation=>'підвісити';sense_gloss='to hang freely|hang|hang up';reverse='hang';glossDef=0.567;candDef=0.493;revDef=0.594;lex=0.182;morph=V6 Unicode/stress-normalized dictionary lemma 'підві́сити'->'підвісити'; tag=VERB,perf infn; score=1.0000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || en_wiktionary_sense_bound_uk_translation=>'вішати';sense_gloss='to hang freely|hang|hang up';reverse='hang';glossDef=0.567;candDef=0.491;revDef=0.594;lex=0.182;morph=V6 Unicode/stress-normalized dictionary lemma 'ві́шати'->'вішати'; tag=VERB,impf infn; score=1.0000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || en_wiktionary_sense_bound_uk_translation=>'повісити';sense_gloss='to hang freely|hang|hang up';reverse='hang';glossDef=0.567;candDef=0.454;revDef=0.594;lex=0.182;morph=V6 Unicode/stress-normalized dictionary lemma 'пові́сити'->'повісити'; tag=VERB,perf infn; score=1.0000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'призупинка';sense_gloss='';reverse='suspend';glossDef=1.000;candDef=0.490;revDef=0.263;lex=1.000;morph=V6 no Ukrainian morphology parse matching requested POS for 'призупинка';decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='to hang something from something else'.
ox5000-90a3b2270d93e39c774d	suspension	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/suspension	/us/definition/english/suspension	the act of officially removing somebody from their job, school, team, etc. for a period of time, usually as a punishment	підвіска	en_wiktionary_sense_bound_uk_translation	English Wiktionary	vehicle: system of springs and shock absorbers connected to the wheels in an automobile	gloss_definition_similarity=0.097; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'підвіска';sense_gloss='vehicle: system of springs and shock absorbers connected to the wheels in an automobile';reverse='hanger';glossDef=0.097;candDef=0.192;revDef=0.181;lex=0.125;morph=V6 Unicode/stress-normalized dictionary lemma 'підві́ска'->'підвіска'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.097; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'shutdown';sense_gloss='';reverse='shutdown';glossDef=1.000;candDef=0.287;revDef=0.287;lex=0.333;morph=V6 genuine multiword value retained; stress marks removed before tokenization;decision=BLOCKED:candidate is not predominantly Ukrainian	BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.097; lexical_overlap=0; exact Oxford definition='the act of officially removing somebody from their job, school, team, etc. for a period of time, usually as a punishment'.
