entry_id	source	part_of_speech	level	official_source	definition_path	exact_definition	selected_candidate	selected_candidate_method	candidate_history	reason
ox5000-3f779a09de200359c0e7	pill	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/pill_1	/us/definition/english/pill_1	a small flat round piece of medicine that you swallow whole, without biting it	табле́тка	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'пігу́лка';reverse='Pygmy';lex=0.222;candDef=0.320;revDef=0.278;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'пілю́ля';reverse='pill';lex=1.000;candDef=0.292;revDef=0.493;decision=BLOCKED:Wiktionary lexical candidate lacks two-sided exact-definition support || en_wiktionary_matching_pos_uk_translation=>'табле́тка';reverse='pill';lex=1.000;candDef=0.374;revDef=0.493;decision=BLOCKED:Wiktionary lexical candidate lacks two-sided exact-definition support || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'пілюля';reverse='pill';lex=1.000;candDef=0.322;revDef=0.493;decision=BLOCKED:surface MT candidate lacks two-sided exact-definition support	BLOCKED V4: Wiktionary lexical candidate lacks two-sided exact-definition support; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a small flat round piece of medicine that you swallow whole, without biting it'; candidate='табле́тка'; reverse='pill'; lexical=1.000; candidate_definition_similarity=0.374; reverse_definition_similarity=0.493.
ox5000-4d12a2450049f476f743	pioneer	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/pioneer_1	/us/definition/english/pioneer_1	a person who is the first to study and develop a particular area of knowledge, culture, etc. that other people then continue to develop	першовідкрива́ч	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'першопрохо́дець';reverse='first-prosecutor';lex=0.348;candDef=0.364;revDef=0.251;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || en_wiktionary_matching_pos_uk_translation=>'першовідкрива́ч';reverse='first revelation';lex=0.261;candDef=0.379;revDef=0.286;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || en_wiktionary_matching_pos_uk_translation=>'піоне́р';reverse='Péronère';lex=0.533;candDef=0.416;revDef=0.228;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || en_wiktionary_matching_pos_uk_translation=>'піоне́рка';reverse='Pyonerka';lex=0.667;candDef=0.421;revDef=0.162;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'піонер';reverse='Pioneer';lex=1.000;candDef=0.342;revDef=0.456;decision=BLOCKED:surface MT candidate lacks two-sided exact-definition support	BLOCKED V4: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a person who is the first to study and develop a particular area of knowledge, culture, etc. that other people then continue to develop'; candidate='першовідкрива́ч'; reverse='first revelation'; lexical=0.261; candidate_definition_similarity=0.379; reverse_definition_similarity=0.286.
ox5000-a69f31481890fe668be4	pioneer	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/pioneer_2	/us/definition/english/pioneer_2	when somebody pioneers something, they are one of the first people to do, discover or use something new	піонер	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'піонер';reverse='Pioneer';lex=1.000;candDef=0.475;revDef=0.670;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V4: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='when somebody pioneers something, they are one of the first people to do, discover or use something new'; candidate='піонер'; reverse='Pioneer'; lexical=1.000; candidate_definition_similarity=0.475; reverse_definition_similarity=0.670.
ox5000-aa936da664ebf419cd8b	pipeline	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/pipeline	/us/definition/english/pipeline	a series of pipes that are usually underground and are used for carrying oil, gas, etc. over long distances	газопрові́д	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'трубопрові́д';reverse='trouproving';lex=0.316;candDef=0.292;revDef=0.067;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'нафтопрові́д';reverse='naphtoprovid';lex=0.200;candDef=0.462;revDef=0.073;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'газопрові́д';reverse='gasprovid';lex=0.235;candDef=0.554;revDef=0.473;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'водопрові́д';reverse='waterprov';lex=0.118;candDef=0.291;revDef=0.241;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'трубопровод';reverse='pipe';lex=1.000;candDef=0.724;revDef=0.586;decision=BLOCKED:surface MT candidate does not back-translate to the exact English lexical identity	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a series of pipes that are usually underground and are used for carrying oil, gas, etc. over long distances'; candidate='газопрові́д'; reverse='gasprovid'; lexical=0.235; candidate_definition_similarity=0.554; reverse_definition_similarity=0.473.
ox5000-0dd6137a2f1a6a9a12e6	pirate	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/pirate_1	/us/definition/english/pirate_1	(especially in the past) a person on a ship who attacks other ships at sea in order to steal from them	піра́т	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'піра́т';reverse='pyrath';lex=0.667;candDef=0.275;revDef=0.113;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'пірат';reverse='pirate';lex=1.000;candDef=0.463;revDef=0.468;decision=BLOCKED:Oxford definition requires person role but source/reverse role is not independently person-like (pirate)	BLOCKED V4: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='(especially in the past) a person on a ship who attacks other ships at sea in order to steal from them'; candidate='піра́т'; reverse='pyrath'; lexical=0.667; candidate_definition_similarity=0.275; reverse_definition_similarity=0.113.
ox5000-69c6a831bfe7dfdfa3dd	pit	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/pit_1	/us/definition/english/pit_1	a large deep hole in the ground	я́ма	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'я́ма';reverse='yamah';lex=0.000;candDef=0.253;revDef=0.223;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'ямunit description in lists';reverse='ym';lex=0.000;candDef=-0.048;revDef=0.267;decision=BLOCKED:candidate is not predominantly Ukrainian	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a large deep hole in the ground'; candidate='я́ма'; reverse='yamah'; lexical=0.000; candidate_definition_similarity=0.253; reverse_definition_similarity=0.223.
ox5000-d150b012b581766179eb	pity	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/pity_1	/us/definition/english/pity_1	used to show that you are disappointed about something	жаль	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'жаль';reverse='Sorry.';lex=0.222;candDef=0.494;revDef=0.376;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'жа́лість';reverse='voltiness';lex=0.154;candDef=0.439;revDef=0.095;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='used to show that you are disappointed about something'; candidate='жаль'; reverse='Sorry.'; lexical=0.222; candidate_definition_similarity=0.494; reverse_definition_similarity=0.376.
ox5000-714d19b7df6bf047fb12	placement	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/placement	/us/definition/english/placement	the act of finding somebody a suitable job or place to live	Розташування	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Розташування';reverse='Location';lex=0.353;candDef=0.447;revDef=0.394;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks process	BLOCKED V4: semantic role mismatch: Oxford definition requires person, reverse candidate looks process; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='the act of finding somebody a suitable job or place to live'; candidate='Розташування'; reverse='Location'; lexical=0.353; candidate_definition_similarity=0.447; reverse_definition_similarity=0.394.
ox5000-160c8d7d475bdeee5fa4	plea	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/plea	/us/definition/english/plea	a serious emotional request, especially for something needing action now	spection	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'spection';reverse='special';lex=0.364;candDef=0.048;revDef=0.261;decision=BLOCKED:candidate is not predominantly Ukrainian	BLOCKED V4: candidate is not predominantly Ukrainian; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a serious emotional request, especially for something needing action now'; candidate='spection'; reverse='special'; lexical=0.364; candidate_definition_similarity=0.048; reverse_definition_similarity=0.261.
ox5000-da6c1e1198461773e1dc	plead	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/plead	/us/definition/english/plead	to ask somebody for something in a very strong and serious way	support	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'support';reverse='support';lex=0.167;candDef=0.188;revDef=0.188;decision=BLOCKED:English/source-language residue or model artifact	BLOCKED V4: English/source-language residue or model artifact; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to ask somebody for something in a very strong and serious way'; candidate='support'; reverse='support'; lexical=0.167; candidate_definition_similarity=0.188; reverse_definition_similarity=0.188.
ox5000-83df4ff41fec9e689188	pledge	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/pledge_2	/us/definition/english/pledge_2	a serious promise	обіця́нка	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'обі́тниця';reverse='voworiah';lex=0.000;candDef=0.533;revDef=0.337;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'обі́т';reverse='both';lex=0.000;candDef=0.495;revDef=0.291;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'обіця́нка';reverse='promise';lex=0.308;candDef=0.897;revDef=0.873;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'зарі́к';reverse='zigzak';lex=0.167;candDef=0.460;revDef=0.319;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'project';reverse='project';lex=0.308;candDef=0.410;revDef=0.410;decision=BLOCKED:candidate is not predominantly Ukrainian	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a serious promise'; candidate='обіця́нка'; reverse='promise'; lexical=0.308; candidate_definition_similarity=0.897; reverse_definition_similarity=0.873.
ox5000-f7ec77c63ef59898cba2	pledge	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/pledge_1	/us/definition/english/pledge_1	to formally promise to give or do something	project	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'project';reverse='project';lex=0.308;candDef=0.271;revDef=0.271;decision=BLOCKED:candidate is not predominantly Ukrainian	BLOCKED V4: candidate is not predominantly Ukrainian; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to formally promise to give or do something'; candidate='project'; reverse='project'; lexical=0.308; candidate_definition_similarity=0.271; reverse_definition_similarity=0.271.
ox5000-f363b0d81ea651cb2c6a	plug	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/plug_2	/us/definition/english/plug_2	a small plastic object with two or three metal pins that connects a piece of electrical equipment to the main supply of electricity	ште́псель	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'ште́псель';reverse='schtepsel';lex=0.308;candDef=0.181;revDef=0.190;decision=BLOCKED:semantic role mismatch: Oxford definition requires object, reverse candidate looks generic || en_wiktionary_matching_pos_uk_translation=>'ште́кер';reverse='stecker';lex=0.000;candDef=0.156;revDef=0.238;decision=BLOCKED:semantic role mismatch: Oxford definition requires object, reverse candidate looks person || en_wiktionary_matching_pos_uk_translation=>'ви́лка';reverse='fork';lex=0.000;candDef=0.146;revDef=0.060;decision=BLOCKED:semantic role mismatch: Oxford definition requires object, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Додаток';reverse='Plugin';lex=1.000;candDef=0.267;revDef=0.185;decision=BLOCKED:semantic role mismatch: Oxford definition requires object, reverse candidate looks generic	BLOCKED V4: semantic role mismatch: Oxford definition requires object, reverse candidate looks generic; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a small plastic object with two or three metal pins that connects a piece of electrical equipment to the main supply of electricity'; candidate='ште́псель'; reverse='schtepsel'; lexical=0.308; candidate_definition_similarity=0.181; reverse_definition_similarity=0.190.
ox5000-30f8b5e2f3659b82af9e	plug	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/plug_1	/us/definition/english/plug_1	to fill a hole with a substance or piece of material that fits tightly into it	Додаток	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Додаток';reverse='Plugin';lex=1.000;candDef=0.271;revDef=0.196;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V4: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to fill a hole with a substance or piece of material that fits tightly into it'; candidate='Додаток'; reverse='Plugin'; lexical=1.000; candidate_definition_similarity=0.271; reverse_definition_similarity=0.196.
ox5000-a2a56181aff99fea04b0	plunge	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/plunge_1	/us/definition/english/plunge_1	to move or make somebody/something move suddenly forwards and/or downwards	fall	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'fall';reverse='fall';lex=0.200;candDef=0.353;revDef=0.353;decision=BLOCKED:English/source-language residue or model artifact	BLOCKED V4: English/source-language residue or model artifact; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to move or make somebody/something move suddenly forwards and/or downwards'; candidate='fall'; reverse='fall'; lexical=0.200; candidate_definition_similarity=0.353; reverse_definition_similarity=0.353.
ox5000-ec99e1e8c7830791d513	pole	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/pole_1	/us/definition/english/pole_1	a long thin straight piece of wood or metal, especially one with the end placed in the ground, used as a support	жерди́на	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'стовп';reverse='column';lex=0.400;candDef=0.064;revDef=0.073;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'жерди́на';reverse='Massion';lex=0.182;candDef=0.245;revDef=0.171;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'полюс';reverse='Pole';lex=1.000;candDef=0.271;revDef=0.416;decision=BLOCKED:surface MT candidate lacks two-sided exact-definition support	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a long thin straight piece of wood or metal, especially one with the end placed in the ground, used as a support'; candidate='жерди́на'; reverse='Massion'; lexical=0.182; candidate_definition_similarity=0.245; reverse_definition_similarity=0.171.
ox5000-63da2a1947e89c7e3bbd	poll	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/poll_1	/us/definition/english/poll_1	the process of questioning people who are representative of a larger group in order to get information about the general opinion	голосува́ння	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'опи́тування';reverse='Occupation';lex=0.286;candDef=0.252;revDef=0.148;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks process || en_wiktionary_matching_pos_uk_translation=>'голосува́ння';reverse='Votes';lex=0.222;candDef=0.428;revDef=0.386;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || en_wiktionary_matching_pos_uk_translation=>'ви́борча дільни́ця';reverse='electoral Family';lex=0.300;candDef=0.093;revDef=0.326;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'опитування';reverse='poll';lex=1.000;candDef=0.528;revDef=0.441;decision=BLOCKED:Oxford definition requires person role but source/reverse role is not independently person-like (poll)	BLOCKED V4: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the process of questioning people who are representative of a larger group in order to get information about the general opinion'; candidate='голосува́ння'; reverse='Votes'; lexical=0.222; candidate_definition_similarity=0.428; reverse_definition_similarity=0.386.
ox5000-14f031faff13a37dc5da	pond	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/pond	/us/definition/english/pond	a small area of still water, especially one that is artificial	озерце́	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'став';reverse='bet';lex=0.000;candDef=0.238;revDef=0.148;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'са́жалка';reverse='Sahal';lex=0.000;candDef=0.214;revDef=0.181;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'озе́рце';reverse='ofzeʹze';lex=0.182;candDef=0.303;revDef=0.184;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'озерце́';reverse='Lakeceʹ';lex=0.000;candDef=0.524;revDef=0.302;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'ставок';reverse='bet';lex=0.000;candDef=0.466;revDef=0.148;decision=BLOCKED:surface MT candidate does not back-translate to the exact English lexical identity	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a small area of still water, especially one that is artificial'; candidate='озерце́'; reverse='Lakeceʹ'; lexical=0.000; candidate_definition_similarity=0.524; reverse_definition_similarity=0.302.
ox5000-a56bffc14b7623ca92d5	pop	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/pop_3	/us/definition/english/pop_3	to make a short explosive sound; to cause something to make this sound	pop	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'pop';reverse='pop';lex=1.000;candDef=0.234;revDef=0.234;decision=BLOCKED:candidate is not predominantly Ukrainian	BLOCKED V4: candidate is not predominantly Ukrainian; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to make a short explosive sound; to cause something to make this sound'; candidate='pop'; reverse='pop'; lexical=1.000; candidate_definition_similarity=0.234; reverse_definition_similarity=0.234.
ox5000-e8093e2d8ad2399dab1e	portfolio	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/portfolio	/us/definition/english/portfolio	a thin flat case used for carrying documents, drawings, etc.	портфоліо	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'портфоліо';reverse='portfolio';lex=1.000;candDef=0.303;revDef=0.248;decision=BLOCKED:surface MT candidate lacks two-sided exact-definition support	BLOCKED V4: surface MT candidate lacks two-sided exact-definition support; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a thin flat case used for carrying documents, drawings, etc.'; candidate='портфоліо'; reverse='portfolio'; lexical=1.000; candidate_definition_similarity=0.303; reverse_definition_similarity=0.248.
ox5000-61157023f5c6f7cae979	portion	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/portion_1	/us/definition/english/portion_1	one part of something larger	до́ля	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'по́рція';reverse='rinsion';lex=0.571;candDef=0.490;revDef=0.292;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'части́на';reverse='particle';lex=0.533;candDef=0.695;revDef=0.304;decision=BLOCKED:noun candidate is verbal || en_wiktionary_matching_pos_uk_translation=>'до́ля';reverse='deli';lex=0.182;candDef=0.439;revDef=0.370;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'spreak';reverse='spreak';lex=0.308;candDef=0.485;revDef=0.485;decision=BLOCKED:candidate is not predominantly Ukrainian	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='one part of something larger'; candidate='до́ля'; reverse='deli'; lexical=0.182; candidate_definition_similarity=0.439; reverse_definition_similarity=0.370.
ox5000-56711d8b015a24df31cf	portray	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/portray	/us/definition/english/portray	to show somebody/something in a picture; to describe somebody/something in a piece of writing	зображення	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'зображення';reverse='image';lex=0.167;candDef=0.508;revDef=0.438;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V4: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to show somebody/something in a picture; to describe somebody/something in a piece of writing'; candidate='зображення'; reverse='image'; lexical=0.167; candidate_definition_similarity=0.508; reverse_definition_similarity=0.438.
ox5000-c15e293b147fe2223274	post-war	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/post-war	/us/definition/english/post-war	existing, happening or made in the period after a war, especially the Second World War	післявоє́нний	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'післявоє́нний';reverse='postwar';lex=0.933;candDef=0.388;revDef=0.686;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'повоє́нний';reverse='condensed';lex=0.235;candDef=0.252;revDef=0.122;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'після- війни';reverse='post-war';lex=1.000;candDef=0.780;revDef=0.751;decision=BLOCKED:adjective candidate has no plausible Ukrainian adjective morphology	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='existing, happening or made in the period after a war, especially the Second World War'; candidate='післявоє́нний'; reverse='postwar'; lexical=0.933; candidate_definition_similarity=0.388; reverse_definition_similarity=0.686.
ox5000-f68f5a29d94b8b03690e	postpone	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/postpone	/us/definition/english/postpone	to arrange for an event, etc. to take place at a later time or date than originally planned	відстро́чити	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'відклада́ти';reverse='declination';lex=0.316;candDef=0.290;revDef=0.137;decision=BLOCKED:semantic role mismatch: Oxford definition requires event, reverse candidate looks process || en_wiktionary_matching_pos_uk_translation=>'відкла́сти';reverse='repudiate';lex=0.353;candDef=0.142;revDef=0.100;decision=BLOCKED:semantic role mismatch: Oxford definition requires event, reverse candidate looks generic || en_wiktionary_matching_pos_uk_translation=>'відстро́чувати';reverse='schedule';lex=0.250;candDef=0.156;revDef=0.475;decision=BLOCKED:semantic role mismatch: Oxford definition requires event, reverse candidate looks generic || en_wiktionary_matching_pos_uk_translation=>'відстро́чити';reverse='schedule';lex=0.250;candDef=0.165;revDef=0.475;decision=BLOCKED:semantic role mismatch: Oxford definition requires event, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'відкласти';reverse='defer';lex=0.154;candDef=0.449;revDef=0.104;decision=BLOCKED:semantic role mismatch: Oxford definition requires event, reverse candidate looks person	BLOCKED V4: semantic role mismatch: Oxford definition requires event, reverse candidate looks generic; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to arrange for an event, etc. to take place at a later time or date than originally planned'; candidate='відстро́чити'; reverse='schedule'; lexical=0.250; candidate_definition_similarity=0.165; reverse_definition_similarity=0.475.
ox5000-beb52a5555437b39995b	practitioner	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/practitioner	/us/definition/english/practitioner	a person who works in a profession, especially medicine or law	практикування	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'практикування';reverse='practice';lex=0.700;candDef=0.422;revDef=0.404;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic	BLOCKED V4: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a person who works in a profession, especially medicine or law'; candidate='практикування'; reverse='practice'; lexical=0.700; candidate_definition_similarity=0.422; reverse_definition_similarity=0.404.
ox5000-74daeda551245ecd75df	preach	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/preach	/us/definition/english/preach	to give a religious talk in a public place, especially in a church during a service	проповідування	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'проповідування';reverse='Preaching';lex=1.000;candDef=0.601;revDef=0.585;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V4: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to give a religious talk in a public place, especially in a church during a service'; candidate='проповідування'; reverse='Preaching'; lexical=1.000; candidate_definition_similarity=0.601; reverse_definition_similarity=0.585.
ox5000-9a62e37d0085deb94e17	precede	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/precede	/us/definition/english/precede	to happen before something or come before something/somebody in order	передува́ти	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'передува́ти';reverse='Requisition';lex=0.222;candDef=0.359;revDef=0.179;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks process || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Перед';reverse='Before';lex=0.308;candDef=0.548;revDef=0.565;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V4: semantic role mismatch: Oxford definition requires person, reverse candidate looks process; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to happen before something or come before something/somebody in order'; candidate='передува́ти'; reverse='Requisition'; lexical=0.222; candidate_definition_similarity=0.359; reverse_definition_similarity=0.179.
